order_date,customer_state,product_category_name_english,total_orders,total_items,gross_revenue,freight_value,average_order_value,delivered_orders,cancelled_orders,late_deliveries
2017-08-07,TO,health_beauty,1,1,23.99,17.63,23.99,1,0,0
2017-04-04,PB,audio,1,1,79.00,24.55,79.0,1,0,1
2018-06-16,MG,housewares,2,2,168.90,49.35,84.45,2,0,0
2017-10-24,SP,telephony,4,4,362.98,45.73,90.745,4,0,0
2018-03-30,RJ,perfumery,1,1,119.90,9.75,119.9,1,0,0
2018-04-15,SP,costruction_tools_garden,1,1,38.40,22.93,38.4,1,0,0
2017-09-08,ES,bed_bath_table,1,1,226.00,26.42,226.0,1,0,0
2018-06-29,SP,furniture_decor,2,4,354.90,152.14,177.45,2,0,0
2018-04-28,PA,watches_gifts,1,1,115.00,37.50,115.0,1,0,0
2018-08-16,MG,consoles_games,2,2,87.89,21.54,43.945,2,0,0
2018-05-31,ES,baby,1,1,329.00,60.16,329.0,1,0,0
2018-04-24,SP,construction_tools_construction,1,1,0.85,18.23,0.85,1,0,0
2017-04-12,SE,garden_tools,1,1,59.90,24.62,59.9,1,0,1
2017-04-07,SP,auto,1,1,159.99,9.49,159.99,1,0,0
2017-07-07,SC,toys,1,1,44.90,15.10,44.9,1,0,0
2018-07-24,SP,perfumery,6,8,680.27,135.23,113.37833333333333,6,0,0
2017-10-28,RJ,housewares,2,2,84.90,32.72,42.45,2,0,0
2018-02-05,SC,bed_bath_table,2,2,178.90,38.99,89.45,2,0,0
2018-03-11,DF,audio,1,1,45.05,15.23,45.05,1,0,0
2018-05-07,ES,health_beauty,1,1,14.49,18.23,14.49,1,0,0
2017-06-30,MT,sports_leisure,1,1,39.90,15.79,39.9,1,0,0
2018-03-13,GO,sports_leisure,1,1,39.90,15.23,39.9,1,0,0
2018-08-06,TO,construction_tools_lights,1,1,228.00,83.79,228.0,1,0,0
2017-05-19,MG,cool_stuff,2,2,219.98,31.81,109.99,2,0,0
2018-06-21,RS,bed_bath_table,1,1,129.00,23.70,129.0,1,0,0
2018-03-04,SC,toys,1,1,134.00,18.19,134.0,1,0,0
2017-05-08,MG,bed_bath_table,2,2,202.95,36.69,101.475,2,0,0
2017-09-19,SP,stationery,3,3,217.90,52.40,72.63333333333334,3,0,0
2018-03-23,SP,drinks,1,1,6.00,7.87,6.0,1,0,0
2017-04-05,SP,sports_leisure,2,2,129.80,29.73,64.9,2,0,0
2017-09-01,MG,baby,2,3,244.00,74.03,122.0,2,0,0
2018-01-07,RJ,furniture_decor,3,6,987.80,115.97,329.26666666666665,3,0,1
2018-04-16,BA,baby,1,1,29.99,17.66,29.99,1,0,0
2017-12-08,SC,sports_leisure,3,4,652.60,73.66,217.53333333333333,3,0,0
2018-03-30,PA,watches_gifts,1,1,29.00,19.04,29.0,1,0,0
2017-12-03,SP,furniture_decor,5,5,296.59,67.33,59.318,5,0,0
2017-12-18,DF,health_beauty,1,1,58.99,16.66,58.99,1,0,0
2018-01-18,RJ,housewares,2,2,93.90,22.04,46.95,2,0,0
2018-07-01,MT,musical_instruments,1,2,1660.00,267.38,1660.0,1,0,0
2017-08-01,BA,sports_leisure,2,3,329.97,54.43,164.985,2,0,0
2017-03-14,MG,,1,2,85.80,29.04,85.8,1,0,1
2018-06-10,RJ,stationery,1,1,24.00,37.06,24.0,1,0,0
2017-10-05,MG,cool_stuff,1,1,29.99,11.85,29.99,1,0,0
2018-07-06,SP,watches_gifts,3,3,882.90,33.36,294.3,2,0,0
2017-06-01,SC,sports_leisure,1,1,28.99,16.79,28.99,1,0,0
2017-09-27,SC,garden_tools,1,2,119.80,35.34,119.8,1,0,0
2017-07-27,RJ,fashion_bags_accessories,1,1,49.90,15.10,49.9,1,0,0
2017-11-26,GO,bed_bath_table,1,1,99.00,17.94,99.0,1,0,1
2018-06-19,PI,home_appliances,1,1,100.00,51.42,100.0,1,0,0
2017-10-17,PI,toys,1,1,89.00,35.94,89.0,1,0,0
2018-07-03,SP,bed_bath_table,10,11,918.90,165.16,91.89,10,0,0
2018-03-17,PR,sports_leisure,2,4,278.20,67.40,139.1,2,0,0
2018-05-01,MG,housewares,1,1,26.15,18.23,26.15,1,0,0
2017-09-24,RS,health_beauty,1,1,23.99,15.10,23.99,1,0,0
2018-07-09,SP,furniture_decor,3,3,450.89,51.29,150.29666666666665,3,0,0
2017-05-29,SP,toys,6,6,403.59,68.77,67.265,6,0,0
2017-01-27,SC,furniture_decor,1,1,59.90,50.00,59.9,1,0,0
2017-11-21,RS,bed_bath_table,2,2,147.99,33.14,73.995,2,0,0
2018-06-01,DF,home_appliances,1,1,25.49,15.23,25.49,1,0,0
2018-01-30,RJ,sports_leisure,4,6,184.60,91.27,46.15,4,0,1
2017-08-07,SP,furniture_decor,6,7,280.99,96.37,46.83166666666667,6,0,0
2018-05-26,SP,watches_gifts,3,4,570.14,53.05,190.04666666666665,3,0,0
2018-02-28,RJ,,1,1,20.30,15.10,20.3,1,0,1
2017-09-12,MG,cool_stuff,2,2,435.27,33.32,217.635,2,0,0
2017-08-14,BA,home_appliances_2,1,1,159.00,69.82,159.0,0,1,0
2017-08-18,MG,bed_bath_table,1,1,89.90,17.88,89.9,1,0,0
2018-04-13,RJ,bed_bath_table,4,12,600.17,235.63,150.0425,4,0,0
2017-12-08,PE,baby,1,1,169.00,27.72,169.0,1,0,0
2018-07-19,PR,telephony,1,1,25.90,18.28,25.9,1,0,0
2018-04-28,SP,baby,2,3,57.90,26.05,28.95,2,0,0
2018-02-18,PR,housewares,1,1,18.60,16.11,18.6,1,0,1
2017-02-06,PR,auto,2,2,234.60,44.58,117.3,2,0,0
2017-03-20,AP,cool_stuff,1,1,75.00,25.02,75.0,1,0,1
2018-01-19,SP,fixed_telephony,2,2,74.94,19.63,37.47,2,0,0
2018-02-24,SP,health_beauty,5,5,323.72,49.85,64.744,5,0,1
2018-08-15,PR,fashion_bags_accessories,1,1,54.00,15.48,54.0,1,0,0
2018-06-07,PI,perfumery,1,1,189.00,95.89,189.0,1,0,0
2018-03-28,SC,computers_accessories,3,4,427.24,70.17,142.41333333333333,3,0,1
2018-07-26,SP,stationery,5,9,424.39,100.22,84.878,5,0,0
2018-08-14,SP,kitchen_dining_laundry_garden_furniture,1,1,56.90,11.42,56.9,1,0,0
2018-02-03,DF,air_conditioning,1,1,199.00,16.15,199.0,1,0,0
2018-03-05,SP,fashion_bags_accessories,2,2,243.90,32.70,121.95,2,0,0
2017-09-07,MS,toys,1,1,89.99,16.07,89.99,1,0,0
2018-03-08,RS,health_beauty,3,3,178.97,62.54,59.656666666666666,3,0,1
2018-02-02,SP,home_appliances_2,1,1,1054.00,64.05,1054.0,1,0,0
2018-08-07,SP,construction_tools_lights,1,1,29.99,12.87,29.99,1,0,0
2018-02-25,MA,watches_gifts,1,1,55.00,34.19,55.0,1,0,0
2018-08-01,RJ,cool_stuff,1,1,34.90,7.66,34.9,1,0,1
2018-05-08,PR,auto,2,2,147.90,45.80,73.95,2,0,0
2018-05-18,RS,furniture_decor,1,1,150.00,34.59,150.0,1,0,0
2018-07-23,RJ,pet_shop,1,1,194.99,8.79,194.99,1,0,0
2018-08-02,SC,fashion_bags_accessories,2,2,98.90,36.89,49.45,2,0,0
2017-10-23,MG,watches_gifts,1,1,619.00,19.08,619.0,1,0,0
2017-12-29,RJ,furniture_bedroom,1,1,185.00,45.75,185.0,1,0,0
2017-05-10,GO,fashion_bags_accessories,1,1,79.00,15.30,79.0,1,0,0
2017-08-21,SP,sports_leisure,1,1,106.20,9.56,106.2,1,0,0
2018-03-30,PR,baby,2,2,477.90,55.24,238.95,2,0,0
2017-04-09,PR,toys,1,1,54.98,14.55,54.98,1,0,0
2017-12-07,GO,baby,1,1,110.00,38.32,110.0,1,0,0
2018-01-13,RS,sports_leisure,1,1,194.99,27.68,194.99,1,0,0
2017-01-31,BA,furniture_decor,1,1,169.90,27.69,169.9,1,0,1
2017-08-21,PR,garden_tools,1,1,74.14,15.28,74.14,1,0,0
2018-01-15,SP,musical_instruments,1,1,169.90,15.94,169.9,1,0,0
2018-07-26,RJ,garden_tools,2,2,549.00,88.23,274.5,2,0,0
2017-05-18,SP,fashion_bags_accessories,1,1,49.00,7.78,49.0,1,0,0
2018-07-22,MG,small_appliances_home_oven_and_coffee,1,1,200.00,24.20,200.0,1,0,0
2018-03-15,PE,office_furniture,1,1,78.90,39.48,78.9,1,0,0
2017-08-26,MG,consoles_games,1,1,19.90,15.10,19.9,1,0,0
2018-04-26,SP,luggage_accessories,1,2,428.80,138.72,428.8,1,0,0
2017-03-14,RJ,perfumery,2,2,186.89,35.56,93.445,2,0,0
2018-01-24,CE,health_beauty,1,1,325.00,27.55,325.0,1,0,0
2017-12-12,SP,fashion_bags_accessories,2,2,98.99,30.26,49.495,2,0,0
2018-06-11,SP,electronics,4,5,229.60,48.83,57.4,4,0,0
2018-03-20,SP,,2,2,282.76,17.51,141.38,2,0,0
2018-02-05,RS,telephony,2,2,319.89,32.96,159.945,2,0,0
2017-12-07,PE,sports_leisure,1,1,249.99,46.43,249.99,1,0,1
2018-05-27,PE,,1,1,59.99,24.55,59.99,1,0,0
2018-05-01,DF,health_beauty,1,1,110.32,15.65,110.32,1,0,0
2017-12-17,MG,bed_bath_table,1,1,169.90,21.68,169.9,1,0,0
2017-07-30,RJ,telephony,2,2,299.90,30.81,149.95,2,0,0
2018-05-07,BA,electronics,1,1,19.90,17.06,19.9,1,0,0
2018-01-21,SC,furniture_decor,1,2,76.80,32.22,76.8,1,0,0
2017-11-24,ES,sports_leisure,3,3,610.79,52.90,203.59666666666666,3,0,1
2017-07-04,MT,stationery,1,2,73.80,33.58,73.8,1,0,0
2018-01-08,SP,electronics,1,1,97.90,20.00,97.9,1,0,0
2018-06-17,RJ,toys,1,1,79.90,14.72,79.9,1,0,0
2018-06-16,PE,baby,1,1,134.90,39.21,134.9,1,0,0
2017-01-29,SP,food,1,1,27.50,18.00,27.5,1,0,0
2018-08-05,PA,health_beauty,2,5,666.80,259.20,333.4,2,0,0
2017-07-19,BA,computers_accessories,1,1,49.90,16.79,49.9,1,0,0
2018-02-16,CE,watches_gifts,2,2,228.00,44.23,114.0,2,0,1
2017-07-13,RJ,sports_leisure,1,1,205.90,65.02,205.9,1,0,0
2017-09-17,PR,bed_bath_table,1,1,129.34,21.40,129.34,1,0,0
2018-02-04,RN,electronics,1,1,31.90,21.15,31.9,1,0,0
2017-05-16,MG,furniture_decor,1,1,64.90,16.21,64.9,0,0,0
2018-04-25,MG,costruction_tools_tools,1,1,45.90,17.06,45.9,1,0,0
2018-04-21,RJ,toys,1,1,57.99,18.29,57.99,1,0,0
2018-06-02,MG,construction_tools_lights,1,1,599.99,61.11,599.99,1,0,0
2018-07-31,MT,computers_accessories,1,1,413.91,33.77,413.91,1,0,0
2017-07-07,SC,,1,1,79.90,16.32,79.9,1,0,0
2018-06-16,SC,computers_accessories,1,1,109.99,64.14,109.99,1,0,0
2017-11-28,MG,construction_tools_lights,1,1,250.00,62.49,250.0,1,0,0
2018-07-17,SP,diapers_and_hygiene,1,1,37.00,12.92,37.0,1,0,0
2018-08-06,RS,furniture_decor,3,3,450.00,89.29,150.0,3,0,1
2018-04-14,MA,watches_gifts,1,1,176.00,33.15,176.0,1,0,0
2018-06-09,AP,auto,1,1,67.49,22.97,67.49,1,0,0
2017-06-13,SP,perfumery,2,2,698.90,28.85,349.45,2,0,0
2017-07-27,SP,watches_gifts,1,1,1299.00,52.94,1299.0,1,0,0
2017-10-20,SP,telephony,3,4,108.78,31.12,36.26,3,0,0
2017-11-25,PR,toys,2,2,228.90,31.60,114.45,2,0,0
2017-11-24,BA,watches_gifts,2,2,209.00,39.85,104.5,2,0,1
2018-04-18,SP,baby,2,2,593.40,52.53,296.7,2,0,0
2017-06-19,RS,office_furniture,1,1,159.99,43.32,159.99,1,0,0
2017-06-25,DF,,2,2,113.98,31.81,56.99,2,0,0
2018-05-26,SP,cool_stuff,1,1,209.99,13.37,209.99,1,0,0
2018-06-28,RJ,auto,2,2,119.00,24.86,59.5,2,0,0
2018-04-20,DF,sports_leisure,1,1,69.00,15.49,69.0,0,0,0
2018-06-06,SP,toys,1,1,41.10,7.87,41.1,1,0,0
2017-03-02,PR,housewares,1,1,45.90,15.56,45.9,1,0,0
2018-04-20,BA,telephony,1,2,54.98,44.12,54.98,1,0,0
2018-08-06,DF,consoles_games,1,1,60.03,15.52,60.03,0,0,0
2018-07-19,RJ,office_furniture,3,4,619.92,171.54,206.64,3,0,0
2018-08-03,SC,pet_shop,1,1,49.00,18.14,49.0,1,0,0
2018-01-26,BA,health_beauty,1,1,90.00,17.07,90.0,1,0,0
2017-09-16,RJ,perfumery,1,1,56.99,14.15,56.99,1,0,0
2018-01-09,RS,health_beauty,3,3,260.00,49.45,86.66666666666667,3,0,0
2018-04-03,MG,office_furniture,1,1,179.90,58.17,179.9,1,0,0
2017-05-30,RJ,baby,1,1,79.90,17.00,79.9,1,0,0
2018-05-25,MS,books_technical,1,1,28.90,18.23,28.9,1,0,0
2018-08-06,RJ,musical_instruments,1,1,29.00,8.54,29.0,1,0,1
2018-08-13,SP,baby,3,3,238.84,75.58,79.61333333333333,3,0,0
2017-02-20,SP,toys,2,3,178.49,42.73,89.245,2,0,0
2017-11-20,PE,health_beauty,1,3,107.37,76.89,107.37,1,0,0
2018-05-03,RS,furniture_decor,4,8,553.40,163.53,138.35,4,0,0
2017-06-22,MG,watches_gifts,1,1,157.99,15.86,157.99,1,0,0
2018-02-25,RJ,telephony,2,2,62.98,29.20,31.49,1,0,1
2017-03-31,SP,fashion_bags_accessories,1,1,69.99,11.10,69.99,1,0,1
2017-02-15,RJ,bed_bath_table,2,2,54.59,31.12,27.295,2,0,0
2018-04-21,PR,housewares,1,1,99.00,50.76,99.0,1,0,0
2017-08-01,RS,garden_tools,1,1,35.99,16.11,35.99,1,0,0
2017-06-26,PR,telephony,2,2,26.49,30.20,13.245,2,0,0
2017-02-12,RJ,telephony,1,1,27.90,14.52,27.9,0,1,0
2018-01-06,PR,stationery,4,4,277.80,61.95,69.45,4,0,0
2017-11-10,SP,housewares,1,1,29.90,9.34,29.9,1,0,0
2017-06-05,SP,baby,3,3,135.70,27.44,45.23333333333333,3,0,1
2018-04-03,MG,health_beauty,3,4,539.29,65.82,179.76333333333332,3,0,0
2018-04-30,SC,auto,1,1,430.00,20.89,430.0,1,0,0
2017-05-08,SP,baby,1,1,59.99,13.44,59.99,1,0,0
2018-01-10,MA,toys,1,1,285.97,35.80,285.97,1,0,0
2018-06-13,SP,consoles_games,1,1,149.99,19.15,149.99,1,0,0
2017-11-28,PI,furniture_decor,1,2,65.98,45.34,65.98,1,0,1
2017-07-07,RJ,computers_accessories,1,1,49.90,15.79,49.9,1,0,0
2018-07-24,RJ,watches_gifts,2,2,217.90,31.72,108.95,1,0,0
2018-03-30,SP,electronics,1,1,20.00,8.29,20.0,1,0,0
2018-07-12,BA,garden_tools,1,1,69.59,17.42,69.59,1,0,0
2017-11-20,DF,computers_accessories,1,1,193.80,27.90,193.8,1,0,0
2018-05-31,RJ,baby,2,2,290.40,55.04,145.2,2,0,0
2017-05-07,SP,auto,2,2,493.80,148.14,246.9,2,0,0
2017-05-06,RS,furniture_decor,1,1,149.90,21.54,149.9,1,0,0
2018-06-01,ES,electronics,1,1,14.60,15.23,14.6,1,0,0
2017-06-04,MS,dvds_blu_ray,1,1,19.90,15.79,19.9,1,0,0
2017-04-26,BA,sports_leisure,2,2,482.75,45.02,241.375,1,1,1
2017-12-04,RS,electronics,1,1,266.00,39.70,266.0,1,0,0
2018-03-06,PE,health_beauty,2,2,111.98,58.88,55.99,2,0,1
2018-01-03,MG,computers_accessories,1,2,59.80,32.22,59.8,1,0,0
2016-10-10,RN,auto,1,1,161.99,32.86,161.99,1,0,0
2018-02-11,GO,telephony,1,1,24.99,15.10,24.99,1,0,0
2018-08-22,MG,construction_tools_construction,1,1,169.00,22.93,169.0,1,0,0
2018-07-09,CE,home_appliances_2,1,1,795.00,110.03,795.0,1,0,0
2018-04-01,SP,perfumery,4,4,156.87,54.45,39.2175,4,0,0
2017-07-15,SC,bed_bath_table,3,6,699.40,105.83,233.13333333333333,3,0,0
2017-09-14,PR,perfumery,1,1,129.99,14.66,129.99,1,0,0
2017-12-30,SP,watches_gifts,1,1,262.00,19.08,262.0,1,0,0
2017-06-05,GO,furniture_decor,1,1,59.90,16.18,59.9,1,0,0
2018-02-15,DF,luggage_accessories,1,1,49.99,15.11,49.99,1,0,1
2018-01-04,BA,watches_gifts,1,1,137.00,26.24,137.0,1,0,0
2017-07-04,CE,auto,1,1,55.65,34.19,55.65,1,0,0
2018-08-10,MG,watches_gifts,2,2,414.00,39.10,207.0,2,0,0
2017-10-19,PR,housewares,1,1,48.90,15.10,48.9,1,0,0
2018-02-18,PR,drinks,1,1,47.49,16.11,47.49,1,0,1
2018-05-20,SP,construction_tools_construction,4,4,311.50,51.86,77.875,4,0,1
2017-05-28,PR,bed_bath_table,1,1,169.99,21.68,169.99,1,0,0
2017-09-11,MG,watches_gifts,1,1,519.00,19.07,519.0,1,0,0
2018-06-02,SC,furniture_decor,1,2,119.80,38.78,119.8,1,0,0
2018-07-17,RJ,books_technical,1,1,40.00,22.21,40.0,1,0,0
2018-02-03,RS,bed_bath_table,2,2,240.90,36.93,120.45,2,0,0
2018-04-15,TO,home_appliances,1,1,143.75,37.70,143.75,1,0,0
2017-09-22,PE,garden_tools,1,1,59.90,28.82,59.9,1,0,0
2018-08-15,PE,watches_gifts,2,2,104.00,38.55,52.0,2,0,0
2018-06-08,SP,toys,6,7,566.58,82.44,94.43,6,0,0
2018-02-02,RS,telephony,2,2,41.96,30.20,20.98,1,1,0
2017-05-03,SC,fashion_bags_accessories,1,1,29.90,17.78,29.9,1,0,0
2018-05-18,SP,musical_instruments,2,2,110.00,17.76,55.0,2,0,1
2017-09-03,RN,costruction_tools_garden,1,1,58.90,16.17,58.9,1,0,0
2018-01-21,RS,sports_leisure,1,1,269.99,29.27,269.99,1,0,0
2016-10-08,ES,office_furniture,1,1,689.99,93.23,689.99,1,0,0
2018-06-06,RS,garden_tools,1,2,139.98,38.92,139.98,1,0,0
2018-03-04,SC,,1,1,41.30,15.10,41.3,1,0,0
2017-06-28,MG,consoles_games,1,1,79.99,12.69,79.99,1,0,0
2017-09-02,RJ,baby,1,1,12.99,16.11,12.99,1,0,0
2017-03-30,RS,health_beauty,1,1,171.00,16.90,171.0,1,0,0
2017-06-02,RJ,cool_stuff,2,2,113.89,29.93,56.945,2,0,0
2018-03-02,RS,cool_stuff,1,1,176.99,21.73,176.99,1,0,0
2017-06-17,RJ,health_beauty,3,3,380.79,48.42,126.93,3,0,0
2018-08-06,RJ,electronics,2,2,37.25,30.50,18.625,2,0,0
2018-06-13,MG,watches_gifts,2,2,253.99,34.98,126.995,2,0,0
2017-09-21,PR,garden_tools,1,1,99.00,37.36,99.0,1,0,0
2017-12-31,SP,computers_accessories,3,3,140.89,37.12,46.96333333333333,3,0,0
2017-11-12,BA,telephony,1,1,27.99,15.79,27.99,1,0,0
2018-01-20,RJ,fashion_bags_accessories,1,1,270.00,16.64,270.0,1,0,0
2018-03-21,RJ,electronics,3,3,54.89,52.52,18.296666666666667,3,0,0
2018-07-27,BA,small_appliances_home_oven_and_coffee,1,1,29.90,22.14,29.9,1,0,0
2018-06-05,AL,telephony,1,1,1005.55,57.54,1005.55,1,0,0
2017-10-20,ES,bed_bath_table,1,2,134.00,33.95,134.0,1,0,0
2017-10-30,PA,luggage_accessories,1,1,299.00,22.49,299.0,1,0,0
2018-06-09,RJ,computers_accessories,1,1,67.99,19.45,67.99,0,0,0
2018-07-07,DF,pet_shop,1,2,119.80,37.04,119.8,1,0,0
2017-10-08,PR,computers_accessories,1,1,197.50,13.51,197.5,1,0,0
2017-07-29,SP,home_appliances,1,1,36.75,9.27,36.75,1,0,0
2017-05-22,SP,food_drink,1,1,22.81,11.85,22.81,1,0,0
2018-04-05,PR,health_beauty,2,3,312.78,37.79,156.39,2,0,0
2018-08-06,MG,sports_leisure,1,1,149.90,17.24,149.9,1,0,0
2016-10-08,SP,consoles_games,1,1,949.99,21.97,949.99,1,0,0
2017-05-05,RJ,computers_accessories,2,3,87.70,44.74,43.85,2,0,0
2018-04-25,DF,watches_gifts,1,1,659.00,19.49,659.0,1,0,0
2017-03-11,SP,office_furniture,1,2,239.20,22.90,239.2,1,0,0
2017-03-14,PE,auto,1,1,82.95,25.07,82.95,0,0,0
2018-04-15,SC,food,1,1,27.90,18.23,27.9,1,0,0
2018-01-02,MG,health_beauty,1,1,219.94,16.30,219.94,1,0,0
2017-04-19,ES,home_confort,1,1,229.00,23.89,229.0,1,0,0
2017-06-14,PE,toys,1,1,42.99,17.63,42.99,1,0,0
2018-04-13,RS,housewares,1,1,37.00,13.47,37.0,1,0,0
2018-07-13,PA,watches_gifts,1,1,509.00,41.83,509.0,1,0,0
2018-08-09,PR,furniture_decor,2,2,495.80,62.60,247.9,2,0,1
2018-05-13,SP,construction_tools_construction,2,2,73.99,14.65,36.995,2,0,0
2018-07-15,PE,health_beauty,1,1,480.65,54.09,480.65,1,0,0
2017-06-22,SP,health_beauty,2,5,102.91,49.98,51.455,2,0,0
2018-02-24,SP,office_furniture,2,2,233.98,26.60,116.99,2,0,0
2017-04-04,MG,bed_bath_table,3,6,389.80,90.74,129.93333333333334,3,0,0
2017-07-30,BA,toys,1,1,25.00,17.92,25.0,1,0,0
2017-02-21,PR,pet_shop,1,1,159.90,15.29,159.9,1,0,0
2017-03-22,SP,toys,2,2,102.89,25.12,51.445,2,0,0
2018-08-18,SP,sports_leisure,8,8,584.17,125.83,73.02125,8,0,0
2018-08-08,PE,perfumery,1,1,116.90,23.54,116.9,1,0,0
2018-05-09,CE,watches_gifts,2,2,317.00,21.01,158.5,2,0,0
2017-12-08,RS,bed_bath_table,1,1,56.99,16.16,56.99,1,0,1
2017-06-08,RJ,toys,3,3,306.69,54.54,102.23,3,0,0
2017-09-06,GO,watches_gifts,1,1,29.00,14.10,29.0,1,0,0
2017-10-15,RJ,fashion_male_clothing,1,1,69.90,14.24,69.9,0,0,0
2017-07-24,RJ,furniture_decor,3,4,187.28,78.49,62.42666666666667,3,0,0
2018-04-06,RJ,air_conditioning,1,1,190.00,34.87,190.0,1,0,0
2018-03-16,GO,auto,1,1,36.00,22.85,36.0,1,0,0
2017-03-09,PA,garden_tools,1,1,126.99,37.85,126.99,1,0,0
2017-06-07,SP,home_confort,2,2,327.89,28.34,163.945,1,0,0
2018-01-23,MG,fashion_shoes,2,2,114.80,34.63,57.4,2,0,1
2018-08-07,BA,watches_gifts,1,1,44.00,17.24,44.0,1,0,0
2018-01-24,PR,computers_accessories,1,1,89.80,15.38,89.8,1,0,0
2018-02-28,PE,bed_bath_table,1,1,159.90,26.40,159.9,1,0,1
2017-07-18,PI,toys,1,1,77.80,38.09,77.8,1,0,0
2018-04-12,GO,health_beauty,1,1,330.00,18.77,330.0,1,0,0
2018-05-16,SC,sports_leisure,1,2,156.00,58.30,156.0,1,0,0
2018-04-18,RJ,pet_shop,3,3,297.52,55.74,99.17333333333333,2,0,0
2018-05-30,AL,baby,1,1,50.00,24.48,50.0,1,0,0
2018-07-11,SP,furniture_decor,2,2,136.20,36.90,68.1,2,0,0
2017-05-02,SP,home_construction,1,1,620.10,16.92,620.1,1,0,0
2017-05-19,SP,housewares,3,10,1216.00,169.79,405.3333333333333,3,0,0
2018-01-26,SP,luggage_accessories,2,2,377.99,57.47,188.995,2,0,0
2018-03-29,MG,consoles_games,1,1,4099.99,75.27,4099.99,1,0,0
2017-09-23,RS,cool_stuff,1,1,42.90,15.79,42.9,1,0,0
2017-04-03,SP,furniture_decor,4,4,182.80,49.31,45.7,4,0,0
2017-08-31,MG,books_general_interest,1,1,129.90,14.50,129.9,1,0,0
2018-07-07,SP,housewares,2,2,80.29,17.48,40.145,2,0,0
2017-02-13,MG,furniture_decor,2,2,159.49,67.51,79.745,2,0,0
2017-08-27,GO,cool_stuff,2,9,428.91,464.88,214.455,1,0,0
2018-01-09,MT,perfumery,1,1,53.99,15.82,53.99,1,0,0
2018-08-05,RJ,health_beauty,2,2,309.40,38.36,154.7,2,0,0
2018-06-18,PE,watches_gifts,1,1,190.00,38.24,190.0,1,0,0
2018-06-15,RS,toys,1,1,68.90,18.63,68.9,1,0,0
2018-01-10,MG,perfumery,2,2,143.89,32.20,71.945,1,0,0
2018-05-09,SP,furniture_living_room,1,1,79.99,15.46,79.99,1,0,0
2017-08-14,RJ,auto,1,1,117.30,21.66,117.3,1,0,0
2017-02-13,RJ,perfumery,1,1,369.90,13.20,369.9,1,0,0
2017-11-14,PI,telephony,1,1,99.99,19.94,99.99,1,0,1
2018-01-11,RJ,food_drink,2,2,66.31,34.20,33.155,2,0,0
2018-01-26,BA,office_furniture,1,5,399.95,177.97,399.95,1,0,1
2018-08-16,PB,toys,1,1,79.00,51.27,79.0,1,0,0
2017-11-30,MT,watches_gifts,1,1,95.00,16.11,95.0,1,0,0
2018-04-04,RJ,computers_accessories,2,2,308.90,60.50,154.45,2,0,0
2018-03-06,CE,computers_accessories,1,1,69.90,22.99,69.9,1,0,1
2017-04-08,BA,health_beauty,1,1,20.00,20.40,20.0,1,0,0
2018-05-11,RJ,christmas_supplies,1,1,19.83,18.23,19.83,1,0,0
2017-02-08,ES,,1,1,46.80,14.52,46.8,1,0,0
2018-06-16,PR,fashion_bags_accessories,1,1,49.00,18.44,49.0,1,0,0
2017-06-27,PR,bed_bath_table,1,1,205.00,26.27,205.0,1,0,0
2018-06-27,MA,baby,1,1,169.90,39.46,169.9,1,0,0
2017-11-29,RS,computers_accessories,1,1,98.32,15.44,98.32,1,0,0
2017-11-19,SP,home_confort,1,1,109.90,12.27,109.9,1,0,1
2017-12-10,GO,housewares,1,1,45.99,14.10,45.99,1,0,0
2017-11-30,PR,health_beauty,3,3,173.39,47.99,57.79666666666666,3,0,0
2017-10-12,RJ,stationery,1,1,14.99,14.10,14.99,1,0,0
2018-01-06,MA,,1,1,6.99,21.15,6.99,0,0,0
2018-07-17,BA,health_beauty,1,1,110.32,17.70,110.32,1,0,0
2018-03-30,ES,auto,1,1,169.99,16.07,169.99,1,0,1
2018-06-11,SC,baby,1,1,169.90,20.38,169.9,1,0,0
2018-01-05,RJ,health_beauty,4,4,666.69,65.51,166.6725,3,0,0
2017-12-19,SP,stationery,4,5,307.79,58.12,76.9475,4,0,0
2018-04-26,BA,health_beauty,2,2,519.99,42.46,259.995,2,0,1
2018-06-19,MS,computers_accessories,1,1,67.99,16.67,67.99,1,0,0
2017-11-05,SP,pet_shop,2,2,692.90,40.58,346.45,2,0,0
2018-08-04,CE,health_beauty,1,1,122.99,20.05,122.99,1,0,0
2018-05-28,ES,toys,1,1,55.99,15.27,55.99,1,0,0
2018-01-12,BA,auto,1,1,194.90,39.26,194.9,1,0,1
2017-04-16,CE,bed_bath_table,1,1,109.90,25.26,109.9,1,0,0
2017-09-06,SC,sports_leisure,2,2,185.90,37.55,92.95,2,0,0
2017-12-27,SP,stationery,1,1,99.00,13.71,99.0,1,0,0
2018-01-13,RJ,cool_stuff,2,2,311.98,40.75,155.99,1,0,0
2018-07-15,RJ,art,1,1,99.99,23.50,99.99,1,0,0
2017-05-22,GO,health_beauty,1,2,37.98,30.20,37.98,1,0,0
2017-08-10,MG,perfumery,1,1,29.90,15.10,29.9,1,0,0
2017-04-22,MG,telephony,3,3,91.97,43.56,30.656666666666666,3,0,0
2017-01-30,RJ,furniture_living_room,2,2,207.98,44.00,103.99,2,0,0
2018-08-09,RJ,cool_stuff,1,1,31.99,15.32,31.99,1,0,0
2017-07-18,GO,baby,1,1,120.00,17.28,120.0,1,0,0
